date,optimistic_speculation,pessimistic_speculation,bitcoin_adoption,bitcoin_technology,financial_products,bitcoin_challenges,scams,bitcoin_mining,altcoins,educational_resources,other,posts_count
2020-07,0.38634628340444643,0.2567622950819672,0.29508196721311475,0.4459016393442623,0.2754098360655738,0.4561389924292306,1.0,0.10916981707833928,0.3788457219851786,0.35047634344914813,0.31120218579234976,0.07493734335839598
2020-08,0.7059868087265347,0.03452932098765432,0.42592592592592593,0.37037037037037035,0.16666666666666666,0.44912435276165674,0.5648148148148148,0.2545865410394883,0.39229240656181297,0.4489351568347282,0.3101851851851852,0.07969924812030074
2020-09,0.40024448998669687,0.20554461942257218,0.4881889763779528,0.3639545056867891,0.3464566929133858,0.5294973579086961,0.6204068241469817,0.094129909045754,0.4245856254269586,0.3694663702860781,0.36636045494313213,0.09398496240601503
2020-10,0.6762445706648847,0.3274390243902439,0.4975609756097561,0.3317073170731707,0.40975609756097564,0.5409807392333533,0.5021341463414635,0.1376396700885313,0.19727697961911128,0.37614445954624887,0.2859756097560976,0.10125313283208019
2020-11,0.9573234984193888,0.23470279720279721,0.513986013986014,0.27039627039627034,0.40909090909090906,0.49183827722010787,0.3999125874125874,0.08992920213189087,0.303010345818565,0.3722095418359963,0.3221153846153847,0.1418546365914787
2020-12,0.9760945474080043,0.47860962566844917,0.4064171122994652,0.2709447415329768,0.3850267379679145,0.49637302069438516,0.3805704099821747,0.06869104697439754,0.43253241520767705,0.3536419633822465,0.3135026737967915,0.13909774436090228
2021-01,0.8210875882108759,0.43147382920110194,0.2644628099173554,0.2791551882460973,0.39669421487603307,0.37718347221410964,0.3886019283746557,0.16047330501593923,0.4138080682289898,0.4404407038710886,0.3883723599632691,0.1804511278195489
2021-02,1.0,0.4643033596837945,0.5928853754940712,0.21080368906455862,0.3201581027667984,0.5010891539076334,0.3767292490118577,0.15881194027410475,0.4110401212843143,0.24076543813491025,0.3420619235836628,0.12531328320802007
2021-03,0.5463256630002025,0.24799876847290642,0.5024630541871921,0.3415435139573071,0.2955665024630542,0.5484828078732815,0.28171182266009853,0.18541423630037546,0.36998110533774214,0.38482167367020725,0.39880952380952384,0.10025062656641603
2021-04,0.727717254521267,0.6166338582677166,0.5196850393700787,0.20297462817147854,0.28346456692913385,0.6128280896451467,0.3602362204724409,0.203348288806195,0.5155682594470212,0.17991137513199718,0.410323709536308,0.09398496240601503
2021-05,0.635640366094395,0.5618176855895196,0.3406113537117904,0.27365356622998543,0.15720524017467247,0.842442463993183,0.2330786026200873,0.3260003702984515,0.7064066519112281,0.08235171423452436,0.402292576419214,0.11328320802005012
2021-06,0.691613765452723,0.3472838137472284,0.6119733924611973,0.25424981522542495,0.1330376940133038,0.8472073207043208,0.3381374722838138,0.28116537534652397,0.4099261914163351,0.12704706014938572,0.3652069475240208,0.11152882205513784
2021-07,0.4978430333762204,0.2163328729281768,0.44751381215469616,0.3904235727440147,0.14917127071823205,0.5834781772241593,0.2738259668508287,0.35913030560999165,0.319193218799667,0.23800550117906583,0.462707182320442,0.08922305764411027
2021-08,0.5421290273207316,0.15625,0.7206703910614525,0.29795158286778395,0.18435754189944134,0.5185572897756985,0.3620810055865922,0.23497484011485154,0.3227596234789929,0.43682840301463877,0.35090782122905034,0.08822055137844612
2021-09,0.413260570961874,0.21222899728997288,0.7317073170731707,0.33965672990063234,0.29268292682926833,0.5108665032521726,0.35128726287262874,0.16269971386373638,0.2818242565987304,0.34352456200618353,0.4161020776874436,0.09097744360902255
2021-10,0.5310428634555899,0.3157762096774194,0.5806451612903225,0.24731182795698925,0.45967741935483875,0.5049685538088539,0.24596774193548387,0.28496847583147084,0.37273530711444985,0.3528633229954764,0.37147177419354843,0.0606516290726817
2021-11,0.3960861056751468,0.41096938775510206,0.4897959183673469,0.29387755102040813,0.3183673469387755,0.6218414136901097,0.28010204081632656,0.34614946288753357,0.28297455968688845,0.2814801854605896,0.42159863945578235,0.05989974937343358
2021-12,0.7210627930495541,0.3378775167785235,0.36241610738255037,0.3668903803131991,0.30201342281879195,0.47203270900990224,0.2046979865771812,0.05173754016781995,0.387744782568723,0.4378814468368425,0.44966442953020136,0.07318295739348371
2022-01,0.7622275573129972,0.38445017182130586,0.577319587628866,0.3024054982817869,0.12371134020618557,0.3795879487539475,0.1834192439862543,0.3569796408632644,0.23824318599067928,0.5019160232574289,0.3357674684994273,0.07142857142857142
2022-02,0.35941146626078135,0.4143518518518518,0.8888888888888888,0.24691358024691357,0.1111111111111111,0.7594284510333467,0.4518518518518519,0.18608908805392776,0.12838660578386607,0.1046744233517044,0.5169753086419754,0.06616541353383458
2022-03,0.4742609949531363,0.3238486842105263,0.7421052631578947,0.23157894736842105,0.26842105263157895,0.6707210190620492,0.24078947368421053,0.10677624775485767,0.39529560201874553,0.3295323427982081,0.45548245614035093,0.09373433583959899
2022-04,0.36481614996395095,0.1962719298245614,0.5614035087719298,0.30409356725146197,0.22807017543859648,0.38293760603888616,0.4682017543859649,0.2771185979426332,0.3378594889049107,0.5160666516260033,0.4081384015594542,0.08421052631578947
2022-05,0.4252458189763846,0.4461273006134969,0.5337423312883436,0.27811860940695293,0.3312883435582822,0.4774795545087952,0.37423312883435583,0.28085090184683514,0.38988570468106565,0.356932740749646,0.3939161554192229,0.08020050125313283
2022-06,0.5808525292722124,1.0,0.4189944134078212,0.2681564245810056,0.2681564245810056,0.6072416718751054,0.34078212290502796,0.2737199077952315,0.5809673222621873,0.302339663436045,0.22614059590316576,0.08822055137844612
2022-07,0.5808525292722124,0.4375,0.4357541899441341,0.32774674115456237,0.33519553072625696,0.4742150987259951,0.3620810055865922,0.20914479499459832,0.38731154817479146,0.44803579797952153,0.3119180633147114,0.08822055137844612
2022-08,0.3669621273166801,0.36194852941176475,0.49411764705882355,0.34509803921568627,0.2823529411764706,0.38648711682569936,0.38125000000000003,0.18407445708376424,0.2378928283642224,0.5220705306004827,0.43517156862745104,0.08370927318295739
2022-09,0.4393208566467297,0.3545334507042254,0.528169014084507,0.30985915492957744,0.1056338028169014,0.5248026687967835,0.3758802816901408,0.22142316151302854,0.36617306579201236,0.4984690753214942,0.4030223004694836,0.06967418546365914
2022-10,0.7358791518108463,0.3831335616438356,0.6986301369863013,0.2374429223744292,0.22602739726027396,0.4681408259794603,0.26113013698630133,0.29211939199048037,0.2374272846687934,0.40228506236945194,0.34417808219178087,0.07167919799498747
2022-11,0.661159114857745,0.30980769230769234,0.36923076923076925,0.29538461538461536,0.5169230769230769,0.544753291872754,0.5161538461538462,0.06858961100946623,0.31997892518440463,0.47069197795468465,0.2834615384615385,0.07994987468671678
2022-12,0.4432940426887544,0.3902616279069767,0.5930232558139534,0.3255813953488372,0.20930232558139533,0.39481164033466565,0.37681686046511625,0.11370878526249972,0.30230567059573116,0.5917771543314487,0.3814195736434109,0.08471177944862154
2023-01,0.7940116205097757,0.1731811145510836,0.6130030959752322,0.3797729618163055,0.18575851393188855,0.3365209265190212,0.23606811145510836,0.05524410820225331,0.0715467152975105,0.6879018084817967,0.3457172342621259,0.07944862155388471
2023-02,0.47126392176646364,0.09507790368271955,0.6288951841359773,0.29461756373937675,0.1019830028328612,0.6489459422108038,0.25920679886685555,0.09547064458577828,0.2945981605805425,0.654753499442275,0.3875118035882909,0.08696741854636592
2023-03,0.812954507018434,0.16113683127572018,0.48148148148148145,0.3017832647462277,0.23456790123456792,0.4001289688240214,0.3765432098765432,0.02626169775428651,0.40418005524550427,0.6594543104034838,0.333161865569273,0.12030075187969924
2023-04,0.7951728636660144,0.3874458874458874,0.4675324675324675,0.29437229437229434,0.14285714285714285,0.3980079565323489,0.23106060606060608,0.15228515021689792,0.20008302200083022,0.65044814340589,0.3746392496392497,0.11428571428571428
2023-05,0.5904616945712836,0.12430555555555556,0.37777777777777777,0.3901234567901234,0.08888888888888889,0.6026432224329139,0.26828703703703705,0.1775269064307327,0.3423642820903095,0.595060216370688,0.35671296296296295,0.13383458646616542
2023-06,0.4200913242009133,0.25426136363636365,0.4393939393939394,0.2222222222222222,0.3787878787878788,0.5278139087827073,0.3851010101010101,0.15728902259408983,0.20425141829251417,0.5997884540444247,0.4441287878787879,0.09774436090225563
2023-07,0.827642608873441,0.1335820895522388,0.5373134328358209,0.2786069651741293,0.3761194029850746,0.36395526247404597,0.22761194029850745,0.10532343453363999,0.3104273154774075,0.6571624425332006,0.3166666666666667,0.08245614035087719
2023-08,0.8737193507540002,0.3447128851540616,0.4873949579831933,0.25396825396825395,0.31932773109243695,0.41687248938534216,0.3630952380952381,0.14522085980203872,0.42076282567821655,0.5181369547206511,0.2893323996265173,0.08796992481203007
2023-09,0.6947296158766811,0.2803246013667426,0.3963553530751709,0.3340926347760061,0.3143507972665148,0.5509469540048668,0.2605353075170843,0.15433685187497206,0.315848597372609,0.5007539542494146,0.337034927866363,0.10852130325814537
2023-10,0.8236992444253333,0.2006726457399103,0.3094170403587444,0.3168908819133034,0.37668161434977576,0.3134166600315548,0.3932174887892377,0.10906784887846002,0.3108913323914246,0.6469042368855362,0.3380044843049328,0.11027568922305764
2023-11,0.7648559282002835,0.1285919540229885,0.3172413793103448,0.3984674329501916,0.3172413793103448,0.5580405280896873,0.36810344827586206,0.15656432383601376,0.3187529522909778,0.5284456363367611,0.2502873563218391,0.1075187969924812
2023-12,0.7389666150655723,0.2862473347547974,0.30703624733475476,0.3923240938166311,0.2814498933901919,0.49031947656991715,0.1463219616204691,0.18813378814304899,0.4927417705990595,0.5305499447039146,0.3035714285714286,0.11604010025062657
2024-01,0.7389666150655723,0.2862473347547974,0.3582089552238806,0.3582089552238806,0.6268656716417911,0.32108168983437535,0.34141791044776115,0.09940840927582506,0.2956450623594357,0.5647695387118297,0.25,0.11604010025062657
2024-02,0.7457950407490896,0.03540348101265823,0.24683544303797467,0.3459915611814346,0.45569620253164556,0.5498026311482743,0.16890822784810128,0.17546764755933136,0.3290922490029478,0.6000449588006853,0.31803797468354433,0.07769423558897243
2024-03,0.9902152641878669,0.349609375,0.21428571428571427,0.3333333333333333,0.5357142857142857,0.2992218090477011,0.40848214285714285,0.07722706455901907,0.3095034246575342,0.44473361910594,0.34895833333333337,0.05463659147869674
