Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2021-06-11T00:00:00,1.734714,38.205042,82.688024
2021-06-12T00:00:00,1.736615,38.246922,82.778666
2021-06-13T00:00:00,1.699355,37.426298,81.002572
2021-06-14T00:00:00,1.689558,37.210532,80.535584
2021-06-15T00:00:00,1.64212,36.165774,78.274392
2021-06-16T00:00:00,1.624021,35.767154,77.411649
2021-06-17T00:00:00,1.633747,35.981358,77.875256
2021-06-18T00:00:00,1.657393,36.502136,79.002386
2021-06-19T00:00:00,1.591854,35.058717,75.878364
2021-06-20T00:00:00,1.532941,33.761238,73.070201
2021-06-21T00:00:00,1.478901,32.571062,70.494276
2021-06-22T00:00:00,1.406848,30.984175,67.05974
2021-06-23T00:00:00,1.367218,30.111381,65.170734
2021-06-24T00:00:00,1.322186,29.119594,63.024187
2021-06-25T00:00:00,1.296967,28.564184,61.8221
2021-06-26T00:00:00,1.271748,28.008769,60.620004
2021-06-27T00:00:00,1.187085,26.144153,56.584373
2021-06-28T00:00:00,1.156462,25.469713,55.124668
2021-06-29T00:00:00,1.15466,25.430039,55.038801
2021-06-30T00:00:00,1.131243,24.914311,53.922598
2021-07-01T00:00:00,1.114583,25.014415,53.128444
2021-07-02T00:00:00,1.078136,24.196445,51.391148
2021-07-03T00:00:00,1.094284,24.558857,52.160878
2021-07-04T00:00:00,1.138689,25.555435,54.277524
2021-07-05T00:00:00,1.151063,25.833136,54.867336
2021-07-06T00:00:00,1.172781,26.320552,55.902567
2021-07-07T00:00:00,1.173503,26.336756,55.936982
2021-07-08T00:00:00,1.180977,26.504481,56.293217
2021-07-09T00:00:00,1.188873,26.681701,56.669615
2021-07-10T00:00:00,1.220841,27.399153,58.193422
2021-07-11T00:00:00,1.233787,27.689706,58.810531
2021-07-12T00:00:00,1.226019,27.515372,58.44026
2021-07-13T00:00:00,1.218251,27.341021,58.069955
2021-07-14T00:00:00,1.279098,28.706607,60.970341
2021-07-15T00:00:00,1.264857,28.386999,60.291519
2021-07-16T00:00:00,1.289454,28.939029,61.463983
2021-07-17T00:00:00,1.265654,28.404876,60.329489
2021-07-18T00:00:00,1.28129,28.755803,61.074827
2021-07-19T00:00:00,1.327675,29.796815,63.285847
2021-07-20T00:00:00,1.301958,29.219644,62.059986
2021-07-21T00:00:00,1.260569,28.290753,60.087101
2021-07-22T00:00:00,1.283412,28.803431,61.175986
2021-07-23T00:00:00,1.255592,28.179067,59.849891
2021-07-24T00:00:00,1.260747,28.294761,60.095615
2021-07-25T00:00:00,1.271838,28.54368,60.624296
2021-07-26T00:00:00,1.247189,27.990482,59.449352
2021-07-27T00:00:00,1.306345,29.318112,62.269124
2021-07-28T00:00:00,1.32802,29.804553,63.302283
2021-07-29T00:00:00,1.343665,30.155664,64.048012
2021-07-30T00:00:00,1.38915,31.176478,66.216131
2021-07-31T00:00:00,1.41093,31.665284,67.254312
2021-08-01T00:00:00,1.425755,33.184913,67.960985
2021-08-02T00:00:00,1.42975,33.277897,68.151409
2021-08-03T00:00:00,1.443432,33.596364,68.803614
2021-08-04T00:00:00,1.42267,33.113101,67.813916
2021-08-05T00:00:00,1.429775,33.278474,68.152592
2021-08-06T00:00:00,1.427901,33.234861,68.063274
2021-08-07T00:00:00,1.436882,33.44389,68.491354
2021-08-08T00:00:00,1.442163,33.566824,68.743118
2021-08-09T00:00:00,1.45405,33.843491,69.309717
2021-08-10T00:00:00,1.448768,33.720556,69.057953
2021-08-11T00:00:00,1.463295,34.058665,69.750382
2021-08-12T00:00:00,1.451408,33.781998,69.183783
2021-08-13T00:00:00,1.440155,33.52009,68.647409
2021-08-14T00:00:00,1.452026,33.796373,69.213222
2021-08-15T00:00:00,1.501291,34.943051,71.561559
2021-08-16T00:00:00,1.528719,35.58144,72.868947
2021-08-17T00:00:00,1.554567,36.18306,74.101034
2021-08-18T00:00:00,1.551752,36.117541,73.966853
2021-08-19T00:00:00,1.570581,36.555788,74.864361
2021-08-20T00:00:00,1.598601,37.207955,76.199966
2021-08-21T00:00:00,1.607104,37.405879,76.605304
2021-08-22T00:00:00,1.581595,36.812151,75.389378
2021-08-23T00:00:00,1.632615,37.99965,77.821316
2021-08-24T00:00:00,1.607106,37.405922,76.605391
2021-08-25T00:00:00,1.656229,38.549273,78.946914
2021-08-26T00:00:00,1.672278,38.922811,79.711902
2021-08-27T00:00:00,1.679823,39.098426,80.071551
2021-08-28T00:00:00,1.665171,38.757391,79.37313
2021-08-29T00:00:00,1.683094,39.174567,80.227484
2021-08-30T00:00:00,1.620549,37.718803,77.246156
2021-08-31T00:00:00,1.633387,38.017608,77.858094
2021-09-01T00:00:00,1.608775,42.005864,76.684961
2021-09-02T00:00:00,1.609216,42.017381,76.705985
2021-09-03T00:00:00,1.608081,41.987746,76.651884
2021-09-04T00:00:00,1.625999,42.455573,77.505939
2021-09-05T00:00:00,1.634023,42.66509,77.888428
2021-09-06T00:00:00,1.688351,44.083625,80.478074
2021-09-07T00:00:00,1.698518,44.34908,80.962683
2021-09-08T00:00:00,1.716556,44.820068,81.822508
2021-09-09T00:00:00,1.707454,44.582413,81.388651
2021-09-10T00:00:00,1.69828,44.342879,80.951363
2021-09-11T00:00:00,1.697845,44.331511,80.930609
2021-09-12T00:00:00,1.681582,43.906889,80.155429
2021-09-13T00:00:00,1.672481,43.669235,79.721572
2021-09-14T00:00:00,1.70792,44.59458,81.410862
2021-09-15T00:00:00,1.70792,44.59458,81.410862
2021-09-16T00:00:00,1.706272,44.55155,81.332307
2021-09-17T00:00:00,1.72439,45.024604,82.195904
2021-09-18T00:00:00,1.735917,45.325583,82.745365
2021-09-19T00:00:00,1.757328,45.884652,83.765989
2021-09-20T00:00:00,1.765563,46.099664,84.15851
2021-09-21T00:00:00,1.694106,44.233894,80.752401
2021-09-22T00:00:00,1.687912,44.072153,80.457131
2021-09-23T00:00:00,1.74427,45.543696,83.143547
2021-09-24T00:00:00,1.753628,45.788021,83.589582
2021-09-25T00:00:00,1.743013,45.510859,83.083601
2021-09-26T00:00:00,1.715667,44.796861,81.780143
2021-09-27T00:00:00,1.699867,44.384319,81.027014
2021-09-28T00:00:00,1.744012,45.536964,83.131256
2021-09-29T00:00:00,1.729622,45.161232,82.44533
2021-09-30T00:00:00,1.729831,45.166669,82.455254
2021-10-01T00:00:00,1.699246,43.689249,80.997384
2021-10-02T00:00:00,1.751188,45.024731,83.473291
2021-10-03T00:00:00,1.751672,45.037168,83.496348
2021-10-04T00:00:00,1.74401,44.840187,83.131157
2021-10-05T00:00:00,1.765568,45.394467,84.158761
2021-10-06T00:00:00,1.768701,45.47502,84.308102
2021-10-07T00:00:00,1.729492,44.466901,82.439107
2021-10-08T00:00:00,1.714014,44.068965,81.701356
2021-10-09T00:00:00,1.674157,43.044183,79.801467
2021-10-10T00:00:00,1.709656,43.956908,81.493608
2021-10-11T00:00:00,1.712918,44.040768,81.64908
2021-10-12T00:00:00,1.671343,42.971834,79.667338
2021-10-13T00:00:00,1.744195,44.844949,83.139985
2021-10-14T00:00:00,1.73735,44.668938,82.813671
2021-10-15T00:00:00,1.773294,45.593094,84.527003
2021-10-16T00:00:00,1.744195,44.844949,83.139985
2021-10-17T00:00:00,1.745907,44.888962,83.221584
2021-10-18T00:00:00,1.749722,44.987048,83.403428
2021-10-19T00:00:00,1.788193,45.976178,85.23722
2021-10-20T00:00:00,1.756388,45.15843,83.721161
2021-10-21T00:00:00,1.777628,45.70453,84.733599
2021-10-22T00:00:00,1.809302,46.518896,86.243387
2021-10-23T00:00:00,1.832205,47.107763,87.335114
2021-10-24T00:00:00,1.822718,46.863841,86.882896
2021-10-25T00:00:00,1.883489,48.426307,89.779619
2021-10-26T00:00:00,1.87485,48.204191,89.367829
2021-10-27T00:00:00,1.888674,48.559639,90.026809
2021-10-28T00:00:00,1.897315,48.781799,90.438682
2021-10-29T00:00:00,1.919779,49.359363,91.509452
2021-10-30T00:00:00,1.937058,49.803639,92.333116
2021-10-31T00:00:00,1.915986,49.261856,91.328681
2021-11-01T00:00:00,1.875361,47.713289,89.392227
2021-11-02T00:00:00,1.908535,48.557296,90.9735
2021-11-03T00:00:00,1.935164,49.234801,92.242824
2021-11-04T00:00:00,1.935398,49.24074,92.253951
2021-11-05T00:00:00,1.926733,49.020298,91.840947
2021-11-06T00:00:00,1.943867,49.456228,92.657674
2021-11-07T00:00:00,1.983677,50.469084,94.555289
2021-11-08T00:00:00,1.959622,49.857051,93.408628
2021-11-09T00:00:00,1.948519,49.574582,92.879413
2021-11-10T00:00:00,1.926314,49.009642,91.820982
2021-11-11T00:00:00,1.95407,49.715816,93.144021
2021-11-12T00:00:00,1.930015,49.103784,91.99736
2021-11-13T00:00:00,1.928164,49.056691,91.90913
2021-11-14T00:00:00,1.946402,49.520711,92.778485
2021-11-15T00:00:00,1.989101,50.607083,94.813834
2021-11-16T00:00:00,1.998406,50.843815,95.257359
2021-11-17T00:00:00,2.011325,51.172503,95.873166
2021-11-18T00:00:00,1.997904,50.831047,95.233438
2021-11-19T00:00:00,2.00053,50.897861,95.358615
2021-11-20T00:00:00,1.998298,50.841061,95.252198
2021-11-21T00:00:00,1.952644,49.679524,93.076025
2021-11-22T00:00:00,1.933271,49.186645,92.152602
2021-11-23T00:00:00,1.898402,48.299489,90.490489
2021-11-24T00:00:00,1.913899,48.693766,91.229179
2021-11-25T00:00:00,1.886779,48.00377,89.936452
2021-11-26T00:00:00,1.877092,47.75733,89.47474
2021-11-27T00:00:00,1.873219,47.658772,89.290088
2021-11-28T00:00:00,1.884147,47.936825,89.811029
2021-11-29T00:00:00,1.883888,47.930223,89.798659
2021-11-30T00:00:00,1.883888,47.930223,89.798659
2021-12-01T00:00:00,1.842476,44.98349,87.824666
2021-12-02T00:00:00,1.887883,46.092107,89.989102
2021-12-03T00:00:00,1.954347,47.714792,93.157193
2021-12-04T00:00:00,1.974571,48.208568,94.121228
2021-12-05T00:00:00,2.026272,49.470817,96.585612
2021-12-06T00:00:00,2.083233,50.861503,99.300753
2021-12-07T00:00:00,2.122849,51.828736,101.189155
2021-12-08T00:00:00,2.170547,52.993262,103.462746
2021-12-09T00:00:00,2.17449,53.089534,103.650706
2021-12-10T00:00:00,2.14057,52.261385,102.033848
2021-12-11T00:00:00,2.137263,52.180633,101.87619
2021-12-12T00:00:00,2.099151,51.250139,100.059516
2021-12-13T00:00:00,2.051533,50.087561,97.789729
2021-12-14T00:00:00,2.052446,50.109847,97.833239
2021-12-15T00:00:00,2.024248,49.421416,96.489163
2021-12-16T00:00:00,1.953249,47.687987,93.104858
2021-12-17T00:00:00,1.963235,47.931806,93.580885
2021-12-18T00:00:00,1.925507,47.010689,91.782517
2021-12-19T00:00:00,1.94352,47.450465,92.641127
2021-12-20T00:00:00,1.949526,47.597098,92.927409
2021-12-21T00:00:00,1.975545,48.232345,94.167649
2021-12-22T00:00:00,1.989557,48.574448,94.835562
2021-12-23T00:00:00,2.063615,50.382554,98.365665
2021-12-24T00:00:00,2.067619,50.480309,98.55652
2021-12-25T00:00:00,2.106254,51.42357,100.39812
2021-12-26T00:00:00,2.077085,50.711412,99.007718
2021-12-27T00:00:00,2.086033,50.929878,99.434247
2021-12-28T00:00:00,2.032845,49.631309,96.898954
2021-12-29T00:00:00,2.027765,49.507267,96.656776
2021-12-30T00:00:00,1.962472,47.913157,93.544475
2021-12-31T00:00:00,1.959418,47.838602,93.398915
2022-01-01T00:00:00,2.008745,48.469237,95.750185
2022-01-02T00:00:00,2.055832,49.605405,97.994665
2022-01-03T00:00:00,2.038792,49.194239,97.182415
2022-01-04T00:00:00,2.063869,49.79933,98.37776
2022-01-05T00:00:00,2.072861,50.016303,98.806387
2022-01-06T00:00:00,2.126055,51.299812,101.341938
2022-01-07T00:00:00,2.107006,50.84018,100.433943
2022-01-08T00:00:00,2.051842,49.509126,97.804468
2022-01-09T00:00:00,2.018983,48.716272,96.238198
2022-01-10T00:00:00,2.024151,48.840958,96.484513
2022-01-11T00:00:00,2.047457,49.403327,97.595463
2022-01-12T00:00:00,2.026587,48.89974,96.600636
2022-01-13T00:00:00,2.094087,50.528464,99.818154
2022-01-14T00:00:00,2.13341,51.477296,101.692556
2022-01-15T00:00:00,2.177931,52.551535,103.814697
2022-01-16T00:00:00,2.246242,54.199826,107.070869
2022-01-17T00:00:00,2.284416,55.120928,108.890491
2022-01-18T00:00:00,2.240214,54.054372,106.783527
2022-01-19T00:00:00,2.308525,55.702664,110.0397
2022-01-20T00:00:00,2.288434,55.217884,109.082026
2022-01-21T00:00:00,2.26086,54.552557,107.767683
2022-01-22T00:00:00,2.221658,53.606646,105.899052
2022-01-23T00:00:00,2.179748,52.595391,103.901334
2022-01-24T00:00:00,2.185733,52.739805,104.186621
2022-01-25T00:00:00,2.246342,54.202227,107.075612
2022-01-26T00:00:00,2.184289,52.704952,104.117769
2022-01-27T00:00:00,2.126162,51.302407,101.347065
2022-01-28T00:00:00,2.158138,52.073952,102.871239
2022-01-29T00:00:00,2.177164,52.533047,103.778174
2022-01-30T00:00:00,2.170928,52.382562,103.480894
2022-01-31T00:00:00,2.136107,51.542375,101.821119
2022-02-01T00:00:00,2.120023,51.154264,101.05441
2022-02-02T00:00:00,2.150195,51.882295,102.492623
2022-02-03T00:00:00,2.172098,52.410798,103.536674
2022-02-04T00:00:00,2.116921,51.079417,100.906552
2022-02-05T00:00:00,2.04956,49.454061,97.695688
2022-02-06T00:00:00,2.068571,49.912789,98.601897
2022-02-07T00:00:00,2.055057,49.586692,97.957698
2022-02-08T00:00:00,2.055621,49.6003,97.984581
2022-02-09T00:00:00,2.032906,49.052215,96.901847
2022-02-10T00:00:00,2.037221,49.156334,97.107533
2022-02-11T00:00:00,2.065715,49.843869,98.465747
2022-02-12T00:00:00,2.211081,53.351426,105.394869
2022-02-13T00:00:00,2.226765,53.729875,106.142488
2022-02-14T00:00:00,2.273091,54.847666,108.350666
2022-02-15T00:00:00,2.33811,56.416518,111.449907
2022-02-16T00:00:00,2.386851,57.592599,113.773236
2022-02-17T00:00:00,2.431829,58.677875,115.917181
2022-02-18T00:00:00,2.442231,58.928857,116.412993
2022-02-19T00:00:00,2.392889,57.738282,114.06103
2022-02-20T00:00:00,2.385269,57.554419,113.697812
2022-02-21T00:00:00,2.333654,56.308998,111.237503
2022-02-22T00:00:00,2.283621,55.101746,108.852596
2022-02-23T00:00:00,2.270822,54.792926,108.242528
2022-02-24T00:00:00,2.204113,53.183286,105.062711
2022-02-25T00:00:00,2.186775,52.764933,104.236261
2022-02-26T00:00:00,2.115513,51.045444,100.839438
2022-02-27T00:00:00,2.079553,50.177767,99.125358
2022-02-28T00:00:00,2.137276,51.570567,101.876811
2022-03-01T00:00:00,2.151793,51.920847,102.568783
2022-03-02T00:00:00,2.114872,51.029972,100.808875
2022-03-03T00:00:00,2.145268,51.763412,102.257772
2022-03-04T00:00:00,2.149032,51.854231,102.437185
2022-03-05T00:00:00,2.138448,51.598845,101.932673
2022-03-06T00:00:00,2.120958,51.176839,101.099008
2022-03-07T00:00:00,2.100439,50.681739,100.120945
2022-03-08T00:00:00,2.065644,49.842148,98.462347
2022-03-09T00:00:00,2.065522,49.839204,98.456532
2022-03-10T00:00:00,2.055911,49.607301,97.998411
2022-03-11T00:00:00,2.053796,49.556285,97.897629
2022-03-12T00:00:00,2.123595,51.24046,101.22469
2022-03-13T00:00:00,2.165898,52.261198,103.241142
2022-03-14T00:00:00,2.176474,52.516392,103.745273
2022-03-15T00:00:00,2.157438,52.057058,102.837866
2022-03-16T00:00:00,2.193395,52.924673,104.551824
2022-03-17T00:00:00,2.222611,53.629623,105.944443
2022-03-18T00:00:00,2.232114,53.858918,106.39741
2022-03-19T00:00:00,2.228838,53.779878,106.241268
2022-03-20T00:00:00,2.234029,53.905127,106.488696
2022-03-21T00:00:00,2.232881,53.877439,106.433998
2022-03-22T00:00:00,2.252917,54.360884,107.389036
2022-03-23T00:00:00,2.230679,53.824298,106.32902
2022-03-24T00:00:00,2.196161,52.991415,104.683673
2022-03-25T00:00:00,2.227725,53.753024,106.188218
2022-03-26T00:00:00,2.244668,54.161856,106.99586
2022-03-27T00:00:00,2.199689,53.076547,104.851849
2022-03-28T00:00:00,2.224416,53.673186,106.0305
2022-03-29T00:00:00,2.244079,54.147633,106.967763
2022-03-30T00:00:00,2.236814,53.972325,106.621444
2022-03-31T00:00:00,2.244534,54.158604,106.989436
2022-04-01T00:00:00,2.228974,53.783163,106.247757
2022-04-02T00:00:00,2.189235,52.824287,104.353515
2022-04-03T00:00:00,2.22253,53.627671,105.940586
2022-04-04T00:00:00,2.230997,53.831988,106.344211
2022-04-05T00:00:00,2.223695,53.65579,105.996135
2022-04-06T00:00:00,2.263007,54.604343,107.869987
2022-04-07T00:00:00,2.264536,54.641255,107.942905
2022-04-08T00:00:00,2.248779,54.261029,107.191775
2022-04-09T00:00:00,2.289298,55.238731,109.123209
2022-04-10T00:00:00,2.291551,55.293082,109.230578
2022-04-11T00:00:00,2.244278,54.152443,106.977264
2022-04-12T00:00:00,2.257942,54.482144,107.628584
2022-04-13T00:00:00,2.224003,53.663212,106.010797
2022-04-14T00:00:00,2.210131,53.328506,105.349591
2022-04-15T00:00:00,2.246925,54.216315,107.103442
2022-04-16T00:00:00,2.189541,52.83169,104.368138
2022-04-17T00:00:00,2.227822,53.755379,106.192871
2022-04-18T00:00:00,2.206456,53.23983,105.174413
2022-04-19T00:00:00,2.131998,51.44321,101.625219
2022-04-20T00:00:00,2.170999,52.384271,103.48427
2022-04-21T00:00:00,2.236222,53.958048,106.59324
2022-04-22T00:00:00,2.186956,52.769308,104.244904
2022-04-23T00:00:00,2.249073,54.268125,107.205792
2022-04-24T00:00:00,2.261923,54.578202,107.818345
2022-04-25T00:00:00,2.321898,56.02534,110.677142
2022-04-26T00:00:00,2.35617,56.852286,112.310761
2022-04-27T00:00:00,2.385207,57.552925,113.694862
2022-04-28T00:00:00,2.321666,56.019741,110.666081
2022-04-29T00:00:00,2.371649,57.225794,113.048618
2022-04-30T00:00:00,2.361658,56.984708,112.572358
2022-05-01T00:00:00,2.367814,57.133251,112.865802
2022-05-02T00:00:00,2.377636,57.370254,113.333999
2022-05-03T00:00:00,2.41228,58.206165,114.985326
2022-05-04T00:00:00,2.366127,57.09254,112.785378
2022-05-05T00:00:00,2.417806,58.33951,115.248747
2022-05-06T00:00:00,2.395335,57.797302,114.177624
2022-05-07T00:00:00,2.375095,57.308939,113.21287
2022-05-08T00:00:00,2.348334,56.663206,111.937237
2022-05-09T00:00:00,2.33402,56.317828,111.254947
2022-05-10T00:00:00,2.338452,56.424778,111.466226
2022-05-11T00:00:00,2.348928,56.677553,111.965579
2022-05-12T00:00:00,2.309102,55.716593,110.067217
2022-05-13T00:00:00,2.341804,56.505663,111.626013
2022-05-14T00:00:00,2.346992,56.630824,111.873266
2022-05-15T00:00:00,2.281744,55.056454,108.763123
2022-05-16T00:00:00,2.316199,55.887832,110.405497
2022-05-17T00:00:00,2.315135,55.862159,110.35478
2022-05-18T00:00:00,2.287066,55.184868,109.016802
2022-05-19T00:00:00,2.257184,54.463842,107.592428
2022-05-20T00:00:00,2.202018,53.132751,104.96288
2022-05-21T00:00:00,2.188227,52.799978,104.305493
2022-05-22T00:00:00,2.186574,52.760085,104.226685
2022-05-23T00:00:00,2.175211,52.485918,103.685073
2022-05-24T00:00:00,2.111523,50.949184,100.64928
2022-05-25T00:00:00,2.126322,51.306273,101.354702
2022-05-26T00:00:00,2.154128,51.977192,102.680092
2022-05-27T00:00:00,2.161585,52.15712,103.035537
2022-05-28T00:00:00,2.174811,52.476261,103.665995
2022-05-29T00:00:00,2.221758,53.60906,105.90382
2022-05-30T00:00:00,2.192806,52.910457,104.523741
2022-05-31T00:00:00,2.237765,53.995272,106.666776
2022-06-01T00:00:00,2.19802,53.036262,104.772268
2022-06-02T00:00:00,2.151532,51.914559,102.556361
2022-06-03T00:00:00,2.149293,51.860528,102.449624
2022-06-04T00:00:00,2.116817,51.076927,100.901633
2022-06-05T00:00:00,2.096813,50.594244,99.9481
2022-06-06T00:00:00,2.074255,50.049933,98.872822
2022-06-07T00:00:00,2.094313,50.533922,99.828937
2022-06-08T00:00:00,2.18673,52.763855,104.234132
2022-06-09T00:00:00,2.234648,53.920084,106.518244
2022-06-10T00:00:00,2.246996,54.218023,107.106817
2022-06-11T00:00:00,2.282567,55.076314,108.802357
2022-06-12T00:00:00,2.246216,54.19919,107.069612
2022-06-13T00:00:00,2.212516,53.386046,105.463261
2022-06-14T00:00:00,2.181095,52.627882,103.965519
2022-06-15T00:00:00,2.151339,51.909893,102.547144
2022-06-16T00:00:00,2.077692,50.132873,99.03667
2022-06-17T00:00:00,1.975827,47.674953,94.181088
2022-06-18T00:00:00,1.94424,46.912777,92.675424
2022-06-19T00:00:00,1.926418,46.482754,91.825921
2022-06-20T00:00:00,1.895678,45.741022,90.360641
2022-06-21T00:00:00,1.868093,45.075426,89.045766
2022-06-22T00:00:00,1.761989,42.515233,83.988148
2022-06-23T00:00:00,1.798534,43.397029,85.730119
2022-06-24T00:00:00,1.819935,43.913406,86.750214
2022-06-25T00:00:00,1.79566,43.327676,85.593115
2022-06-26T00:00:00,1.791574,43.229086,85.398351
2022-06-27T00:00:00,1.783442,43.032865,85.01072
2022-06-28T00:00:00,1.762506,42.527704,84.012783
2022-06-29T00:00:00,1.791044,43.216307,85.373107
2022-06-30T00:00:00,1.822159,43.967073,86.856233
2022-07-01T00:00:00,1.826396,44.069321,87.058222
2022-07-02T00:00:00,1.798216,43.389353,85.714957
2022-07-03T00:00:00,1.82323,43.992917,86.907287
2022-07-04T00:00:00,1.833087,44.230755,87.377133
2022-07-05T00:00:00,1.781238,42.9797,84.905694
2022-07-06T00:00:00,1.736232,41.893747,82.760412
2022-07-07T00:00:00,1.704648,41.131634,81.25487
2022-07-08T00:00:00,1.725586,41.636862,82.25294
2022-07-09T00:00:00,1.71523,41.386975,81.759292
2022-07-10T00:00:00,1.707918,41.210554,81.410774
2022-07-11T00:00:00,1.669709,40.288597,79.589464
2022-07-12T00:00:00,1.723972,41.597908,82.175986
2022-07-13T00:00:00,1.691457,40.81336,80.626125
2022-07-14T00:00:00,1.634267,39.433411,77.900059
2022-07-15T00:00:00,1.626289,39.240899,77.519754
2022-07-16T00:00:00,1.653075,39.887228,78.796565
2022-07-17T00:00:00,1.60493,38.725534,76.501659
2022-07-18T00:00:00,1.621027,39.113943,77.268954
2022-07-19T00:00:00,1.600851,38.627106,76.307216
2022-07-20T00:00:00,1.630727,39.348007,77.731344
2022-07-21T00:00:00,1.655938,39.956304,78.933024
2022-07-22T00:00:00,1.626866,39.254836,77.547285
2022-07-23T00:00:00,1.623866,39.182454,77.404296
2022-07-24T00:00:00,1.672398,40.35348,79.717638
2022-07-25T00:00:00,1.683309,40.616753,80.237731
2022-07-26T00:00:00,1.712413,41.319013,81.625033
2022-07-27T00:00:00,1.770976,42.732086,84.416537
2022-07-28T00:00:00,1.76935,42.692838,84.339003
2022-07-29T00:00:00,1.799937,43.430879,85.79699
2022-07-30T00:00:00,1.764838,42.583976,84.123947
2022-07-31T00:00:00,1.759599,42.457561,83.874217
2022-08-01T00:00:00,1.752604,42.288774,83.540782
2022-08-02T00:00:00,1.747741,42.171441,83.308991
2022-08-03T00:00:00,1.717276,41.436349,81.856829
2022-08-04T00:00:00,1.707086,41.190459,81.371077
2022-08-05T00:00:00,1.718717,41.471108,81.925494
2022-08-06T00:00:00,1.778649,42.91721,84.782247
2022-08-07T00:00:00,1.795703,43.32873,85.595198
2022-08-08T00:00:00,1.813718,43.763411,86.453903
2022-08-09T00:00:00,1.797412,43.369963,85.676651
2022-08-10T00:00:00,1.806973,43.600646,86.132363
2022-08-11T00:00:00,1.822898,43.984899,86.891448
2022-08-12T00:00:00,1.829875,44.153254,87.22403
2022-08-13T00:00:00,1.791497,43.227243,85.394711
2022-08-14T00:00:00,1.746143,42.132877,83.232809
2022-08-15T00:00:00,1.747888,42.174981,83.315985
2022-08-16T00:00:00,1.756609,42.385409,83.731682
2022-08-17T00:00:00,1.723466,41.58571,82.151889
2022-08-18T00:00:00,1.731396,41.777055,82.529887
2022-08-19T00:00:00,1.775211,42.834275,84.618409
2022-08-20T00:00:00,1.794289,43.294591,85.527755
2022-08-21T00:00:00,1.818564,43.880346,86.684905
2022-08-22T00:00:00,1.820152,43.918663,86.7606
2022-08-23T00:00:00,1.863903,44.974321,88.846035
2022-08-24T00:00:00,1.895156,45.728431,90.335766
2022-08-25T00:00:00,1.922111,46.378829,91.620618
2022-08-26T00:00:00,1.914691,46.199796,91.266941
2022-08-27T00:00:00,1.904449,45.952657,90.778721
2022-08-28T00:00:00,1.927204,46.501722,91.863391
2022-08-29T00:00:00,1.944781,46.925839,92.701226
2022-08-30T00:00:00,1.91871,46.296765,91.458501
2022-08-31T00:00:00,1.928852,46.541491,91.941954
2022-09-01T00:00:00,1.902451,45.904458,90.683505
2022-09-02T00:00:00,1.833638,44.244048,87.403393
2022-09-03T00:00:00,1.851512,44.675347,88.255417
2022-09-04T00:00:00,1.876984,45.289957,89.469568
2022-09-05T00:00:00,1.882201,45.415835,89.718238
2022-09-06T00:00:00,1.863734,44.970242,88.837977
2022-09-07T00:00:00,1.861943,44.927023,88.752599
2022-09-08T00:00:00,1.839436,44.383962,87.679789
2022-09-09T00:00:00,1.869662,45.113278,89.120543
2022-09-10T00:00:00,1.885052,45.484632,89.854145
2022-09-11T00:00:00,1.912241,46.140684,91.150166
2022-09-12T00:00:00,1.912241,46.140684,91.150166
2022-09-13T00:00:00,1.904679,45.958203,90.789677
2022-09-14T00:00:00,1.878179,45.318794,89.526535
2022-09-15T00:00:00,1.92362,46.415244,91.692554
2022-09-16T00:00:00,1.897183,45.77734,90.432386
2022-09-17T00:00:00,1.931372,46.602298,92.062076
2022-09-18T00:00:00,1.888434,45.56623,90.015341
2022-09-19T00:00:00,1.854872,44.75641,88.415556
2022-09-20T00:00:00,1.89006,45.605481,90.092881
2022-09-21T00:00:00,1.916312,46.238897,91.344185
2022-09-22T00:00:00,1.880685,45.379261,89.645987
2022-09-23T00:00:00,1.893811,45.695969,90.271639
2022-09-24T00:00:00,1.84645,44.553193,88.014104
2022-09-25T00:00:00,1.830949,44.179175,87.275237
2022-09-26T00:00:00,1.860148,44.883717,88.667048
2022-09-27T00:00:00,1.809882,43.670842,86.271034
2022-09-28T00:00:00,1.809379,43.658718,86.247083
2022-09-29T00:00:00,1.820646,43.930566,86.784114
2022-09-30T00:00:00,1.864472,44.988059,88.873175
2022-10-01T00:00:00,1.90819,46.042935,90.957065
2022-10-02T00:00:00,1.908266,46.044773,90.960696
2022-10-03T00:00:00,1.903421,45.92785,90.729716
2022-10-04T00:00:00,1.956567,47.210232,93.263041
2022-10-05T00:00:00,2.008899,48.472958,95.757535
2022-10-06T00:00:00,2.044928,49.342291,97.474887
2022-10-07T00:00:00,2.056953,49.632458,98.048108
2022-10-08T00:00:00,2.05805,49.658911,98.100366
2022-10-09T00:00:00,2.070211,49.952355,98.680059
2022-10-10T00:00:00,2.129909,51.392809,101.525652
2022-10-11T00:00:00,2.164156,52.219161,103.158097
2022-10-12T00:00:00,2.122704,51.218969,101.182235
2022-10-13T00:00:00,2.118103,51.107954,100.962926
2022-10-14T00:00:00,2.114513,51.02132,100.791783
2022-10-15T00:00:00,2.095864,50.571332,99.902839
2022-10-16T00:00:00,2.092271,50.48464,99.73158
2022-10-17T00:00:00,2.05811,49.660378,98.103263
2022-10-18T00:00:00,2.013962,48.595116,95.998857
2022-10-19T00:00:00,2.029587,48.972136,96.743653
2022-10-20T00:00:00,2.025733,48.879141,96.559942
2022-10-21T00:00:00,2.02034,48.749017,96.302885
